Unnamed: 0,id,name,comment,rating,review_date,sentiment
3965,3966,Arturo Bravo Tuarez,lucía chica de recepción muy amable y cercana me ha enseñado todo el gym y me ha explicado cada zona gracias!!!,5,Hace un año,good
3966,3967,Patricia Rodriguez,el gimnasio sin duda merece la pena buenas instalaciones y sobre todo las mejores clases de cross training con dario y con laura,5,Hace un año,good
3967,3968,David Macias,buenas máquinas pero aforo muy muy lleno !,4,Hace un año,good
3968,3969,Leticia P,personal muy agradable! sobre todo en recepción!! muy contenta con el trato recibido!!,5,Hace un año,good
3969,3970,Africa Alegre,fitness park roba a sus clientes tened cuidado cuando queréis cancelar la subscription porque te lo hacen muy difícil y usan tus datos bancarios para cobrarte mas sin tu permiso dan vergüenza y encima tardan en responder y no quieren ayudarte no lo recomiendo,1,Hace 2 años,bad
3970,3971,Yolanda Arias Hernandez,buen gimnasio pero la cantidad de gente entrenando hace que no puedas entrenar ya que no hay suficiente espacio ni material sobre todo en la zona de poleas mancuernas y press banca,1,Hace un año,bad
3971,3972,Cesar Reyes,excelente gimnasio para entrenar me gustó mucho la atención de la recepcionista mónica! un 10 sin duda!,5,Hace un año,good
3972,3973,Maria T,gimnasio top en material! y los chicos de recepción muy amables y simpáticos!,5,Hace 9 meses,good
3973,3974,Cristina Broissin,tienes todas las máquinas necesarias y el staff siempre muy agradable,5,Hace un año,good
3974,3975,Maribel Serrano Fargas,un gimnasio muy completo y me encanta la profesionalidad y la atención del monitor juan ignacio,5,Hace un año,good
3975,3976,Jaime López,juancho mónica y lucias los mas guapos de todo fitness park la verdad que son muy majos y te ayudan en todo lo que pueden mis respetos,5,Hace un año,good
3976,3977,sarahmichelletv,excelente gym lucía la encargada muy maja ! 10 de 10 gracias por tu atención!,5,Hace un año,good
3977,3978,luisa pino,excelente atención de mis lugares favoritos…,5,Hace 7 meses,good
3978,3979,jose rafael duben,yuusss la mejor …,5,Hace 2 meses,good
3979,3980,Abián Mejías Padilla,muy buena atención desde le día uno todo tipo de máquinas y estaciones muy contento,5,Hace un año,good
3980,3981,gary cortez paredes,genial!! nuevamente me brindaron la ayuda oportuna y en recepción destacó el buen servio de la srta lucia y monica!! gracias totales!,5,Fecha de edición: Hace un año,good
3981,3982,Carlos Paulogorran,las instalaciones son geniales el trato de almudena fue insuperable volveré,5,Hace un año,good
3982,3983,Juan Ignacio Dueñas García,muy buen gimnasio y la atención del staff inmejorable!!,5,Fecha de edición: Hace 10 meses,good
3983,3984,Valentina Orozco,muy buen gym y aparte muy buen trato de la monitora mónica me ha parecido muy maja,5,Hace un año,good
3984,3985,Jessica Labrador,juancho lucia y moni muy majos os recomiendo un montón y la atención un 100,5,Hace un año,good
3985,3986,Alguien Desconocido,no responden los correos no cojen el teléfono y en persona te dicen que están saturados pero no hacen nada al respecto luego mucho postureo en redes sociales pero ni caso al cliente,1,Hace 2 años,bad
3986,3987,Diana Horcada Bautista,muy contentos con el club marcos es un encanto de persona,5,Hace 10 meses,good
3987,3988,Rodriguez Abraham,raquel y mery son increibles la información que me brindaron fue excelente estoy muy contento y agradecido de formar parte del fitness park en hora buena chicas muchas gracias,5,Hace 2 años,good
3988,3989,hiba2004,esta bien mucho aforo y ahora estan en obras y no hay mucho espacio,4,Hace un año,good
3989,3990,nayeli36 snk,una experiencia muy buena gracias a almudena que nos a resuelto nuestras dudas,5,Hace un año,good
3990,3991,José Ignacio Cuesta Uhlmann,el gimnasio tiene muchas máquinas y esta bien de precio! me atendió juan ignacio un chico muy agradable,5,Hace 2 años,good
3991,3992,5o HUFA,espectaculares instalaciones y las luces una pasada! juancho me atendió muy bien!!,5,Fecha de edición: Hace 7 meses,good
3992,3993,Cristian Zambrano,he venido con mi amigo fitness park es una pasada y el personas muy amable juancho,5,Hace un año,good
3993,3994,Nayeli Bailetti Morales,muy buena atención sobre todo la señorita lucia muy amable para brindar información,5,Hace un año,good
3994,3995,Arnaldo Benegas,me ha atendido súper bien y muy amable,5,Hace un año,good
3995,3996,David Castro,comenzó siendo de los mejores de la zona ahora es imposible entrenar siempre está lleno por lo menos en las franjas horarias que yo he ido de 5 a 12pm,1,Hace 2 años,bad
3996,3997,Clara Salvador,acabo de probar una sesión me he apuntado lucia es un encanto mil gracias!,5,Hace un año,good
3997,3998,lilianne grunow,la chica de recepción de 10 almudena atendió todas mis necesidades y dudas excelente,5,Fecha de edición: Hace un año,good
3998,3999,Karol Sieñko Hus,gimnasio con instalaciones top y máquinas muy nuevas todo muy limpio ordenado y cuidado la recepcionista mònica que me asesoró encantadora,5,Hace 2 años,good
3999,4000,Sarii Ii,muy buen gimnasio amplio horario de apertura muy buen equipamiento y servicio desde el staff muy contenta la verdad,5,Hace un año,good
4000,4001,gabriel flores,miriam es una chica de príncipe pío que a la hora de tratar con ella transmite buenas vibraciones y al hablar con ella es muy buena persona,5,Hace 2 años,good
4001,4002,Santiago González López,gimanasio céntrico y de los más completos que he visitado totalmente recomendado,5,Hace 11 meses,good
4002,4003,Alén López Polo Agejas,el vesuario de hombres huele fatal y el monstrr está a 2 30€ y caliente tamos locos o qué,2,Hace un año,bad
4003,4004,julia sanz lopez,el gimnasio parece alucinante muchísimas ganas de entrenar ya en este club!! me apunté en el stand informativo y raquel me ofreció muy buena atención para cualquier duda,5,Hace 2 años,good
4004,4005,Carlos,buen gimnasio mucho equipamiento buena ubicación y sobretodo muy buen personal si duda lo mejor del gimnasio!!!,5,Hace un año,good
4005,4006,Yanara Oliva,marcos parece cubano jajajajaja me encanta el gym,5,Hace 10 meses,good
4006,4007,Fiorella Valencia,un gym demasiado top! la atención y amabilidad de juancho es genial …,5,Hace un año,good
4007,4008,Paul Anthony Zegarra,muy buen trato el de darío increíble me he sentido a gusto,5,Hace un año,good
4008,4009,Sir Kenki,mónica me ha atendido muy bien el gym es muy bueno en todos los aspectos apuntaos,5,Hace 2 años,good
4009,4010,Cristhiam Balcazar,todo muy bien excelente servicio y atención por parte de sebastián recomendado este gym,5,Hace un año,good
4010,4011,Natalia Felipe Grueso,me ofrece lo q buscaba amplio horario clases dirigidas cercanía y de momento no está masificado al menos en el horario al q acudo gente normal buenas instalaciones y buenos monitores,5,Hace 2 años,good
4011,4012,Pati Santos,me encanta el gym las clases son una maravilla principalmente cross training y burning park y los staff son muy simpáticos,5,Hace un año,good
4012,4013,Mariana Guerreiro,el staff es super simpático y el espacio es muy bueno! podrían simplemente mejorar la situación del aire acondicionado,5,Hace un año,good
4013,4014,Celes Balbuena,gracias a mónica y darío por siempre estar con una sonrisa positivos y siempre tratar de ayudar en todo son los mejores!!!…,5,Hace un año,good
4014,4015,Carmen Perez,jhonnatan es muy agradable,5,Hace 4 meses,good
4015,4016,Lucia Velasco Becerra,jhony el mejor coach del gym!!,5,Fecha de edición: Hace 3 meses,good
4016,4017,jesús almécija gonzález,todo el staff es súper simpático y atento!!,5,Hace 11 meses,good
4017,4018,Alvaro,fui un par de días porque me pillaba cerca raquel súper atenta me asesoró sobre todas las opciones del gimnasio 10 10,5,Hace 2 años,good
4018,4019,Eicker Chirinos,muy majos los comerciales se nota que se les da bien el trato al público y muy buen trabajo !!,5,Fecha de edición: Hace un año,good
4019,4020,Maryelin Quintero,elena es excelente! muy amable! excelente servicio al cliente,5,Hace un año,good
4020,4021,Nicolás Uarac Lira,muy buen servicio en general las maquinas en buen estado y el personal muy profesional,5,Fecha de edición: Hace un año,good
4021,4022,Alex Peralta,muy buena atención por parte de almudena nos ha explicado todo a máximo detalle,5,Hace un año,good
4022,4023,Marco Zentella,muy buen gym y excelente atención!,5,Hace 10 meses,good
4023,4024,CATALINA ISABEL DAVILA RAMIREZ,excelente atención de marcos e increíble gimnasio!!!! 100 recomendable!!!!,5,Hace 10 meses,good
4024,4025,Turioarl,me encanta el sitio el cambio de gimnasio ha sido el mejor ha sido un salto de calidad en toda regla en cuanto a nivel de entreno y ambiente de entreno súper recomendable,5,Hace 2 años,good
4025,4026,Ale Hernandez,siempre limpio el gym y completo un poco lleno en horas pico,5,Hace un año,good
4026,4027,Manuel Castillo,aún estoy esperando que me den de baja como le toman el pelo a la gente mienten es una mentira y cada día pasan más pronto los recibos son unos chorizos,1,Fecha de edición: Hace un año,bad
4027,4028,Carlos Bejar,sitio muy recomendado muy buenas máquinas y lo mejor fue el trato exquisito y súper profesional que recibí de parte de raquel!!,5,Hace 2 años,good
4028,4029,Eilyn Noguera,malísima experiencia la promo suena atractiva pero mi más sincero consejo es que no se apunten,1,Hace 2 años,bad
4029,4030,Rubén Cabral,fui a pedir información para inscribirme las recepcionistas fueron muy amables y correctas las instalaciones están bien máquinas modernas todo muy nuevo,3,Hace 2 años,good
4030,4031,marta hernández,juancho nos ha atendido muy bien y ha explicado todo genial muy contentas lo recomiendo !!!,5,Hace un año,good
4031,4032,nico,muy contento con el gimnasio buenas maquinas moderno y muy bien de precio ademas los trabajadores todos majisimos!,5,Hace un año,good
4032,4033,yaaizaa,muy buena atención al cliente así dan ganas de entrenar,5,Hace un año,good
4033,4034,Angel Garcia Garcia,muy buena experiencia de atención al cliente! lucía te lo pone todo muy facil,5,Hace un año,good
4034,4035,Ariana Saavedra,almudena una linda muy amable y con mucha paciencia para explicarnos,5,Hace un año,good
4035,4036,Guillermo,el personal es muy atento y agradable recomendadísimo para cualquiera que quiera ponerse en forma!,5,Hace 2 años,good
4036,4037,carlos rangel,jomathan es ño máximo nos atendiógenial,5,Hace 7 meses,good
4037,4038,Lucciana Quiroz,valentina y mónica muy buena gentes explican todo muy bien y te ayudan en el proceso,5,Hace un año,good
4038,4039,Mara Vazquez,atención increíble y personas muy amables encantando con luci y sebas,5,Hace un año,good
4039,4040,Alejandro Diaz,pésima atención gimnasio muy lleno no respetan el aforo máquinas mal distribuidas,1,Hace un año,bad
4040,4041,Miguel Hernandez,alejandro es una máquina!!! 10 10,5,Hace 4 meses,good
4041,4042,Milton,marco es muy gentil!! gracias por la sonrisa,5,Hace 10 meses,good
4042,4043,gonzalopm64,tienen un muy buen equipo de encargados amables atentos y muy carismáticos muy limpio y ordenado todo,5,Hace 2 años,good
4043,4044,alexx raba,buen gimnasio con buen material y un trato excepcional por parte de los empleados en concreto de lucia,5,Hace un año,good
4044,4045,Fernando Garcia,excelente lugar para entrenar muy excelente servicio de parte de almudena muy recomendado,5,Hace un año,good
4045,4046,Juanjo,muy buen gimnasio muy majos los responsables y trabajadores,5,Hace 10 meses,good
4046,4047,Francisco Javier Villadiego de la hoz,me parecio un exelente lugar para entrenar cómodo la atencion exelente lucii volverá,1,Hace un año,bad
4047,4048,Marc Budiwidagdo,es la primera vez que estoy aquí y tuve la mejor bienvenida por parte de monica y valentina…,5,Hace un año,good
4048,4049,Yerley Valero,excelente lugar,5,Hace 2 semanas,good
4049,4050,Luis T,el mejor gym de todos buenas maquina excelente atención las chica muy atenta y amable sin duda uno de los mejores gym de madrid monica atenta,5,Fecha de edición: Hace un año,good
4050,4051,Camilo Pachon,un gym muy completo y con un personal muy comprometido quiero reconocer la atención de mónica que es muy maja,5,Hace un año,good
4051,4052,Patricia Plata Barroso,almudena nos ha explicado todo súper bien muy maja,5,Hace un año,good
4052,4053,Santy PS,el personal muy atento y amable y las instalaciones perfectas un gimnasio de 10,5,Hace un año,good
4053,4054,Skye Kraft,el gimnasio esta en perfectas condiciones y lucia en recepcion fue muy amable,5,Hace un año,good
4054,4055,Erre Valades,a nivel de materiales un 10 tienen máquinas muy buenas y buen espacio para realizar actividades como crossfit y power… muy bueno,5,Hace un año,good
4055,4056,Hui Chen,personal muy atento especialmente lucia muy agradable y buen trato,5,Hace un año,good
4056,4057,Emilly Ferreira,excelente atención por parte del personal y sobre todo de parte de juancho,5,Hace un año,good
4057,4058,Ainara Carabias,el gimnasio está muy bien tiene de todo y la atención de darío ha sido estupenda,5,Hace un año,good
